Created Date,Incident Zip,Borough
01/05/2010 07:28:25 AM,10031,MANHATTAN
01/05/2010 08:38:50 AM,10023,MANHATTAN
01/05/2010 08:49:32 AM,10456,BRONX
01/05/2010 09:22:28 AM,10458,BRONX
01/05/2010 10:10:43 AM,10457,BRONX
01/05/2010 02:08:55 PM,11385,QUEENS
01/05/2010 02:44:48 PM,11420,QUEENS
01/05/2010 03:33:43 PM,11203,BROOKLYN
01/05/2010 04:29:34 PM,11217,BROOKLYN
01/05/2010 04:51:31 PM,10025,MANHATTAN
01/05/2010 05:20:12 PM,10469,BRONX
01/05/2010 05:40:41 PM,10031,MANHATTAN
01/05/2010 07:38:26 PM,11216,BROOKLYN
01/06/2010 07:57:20 AM,10453,BRONX
01/06/2010 09:02:43 AM,10029,MANHATTAN
01/06/2010 09:20:08 AM,10452,BRONX
01/06/2010 09:20:19 AM,11237,BROOKLYN
01/06/2010 10:49:57 AM,11205,BROOKLYN
01/06/2010 11:40:26 AM,11216,BROOKLYN
01/06/2010 11:47:43 AM,10468,BRONX
01/06/2010 12:24:38 PM,11217,BROOKLYN
01/06/2010 01:21:02 PM,10004,MANHATTAN
01/06/2010 01:25:12 PM,11204,BROOKLYN
01/06/2010 01:27:39 PM,10032,MANHATTAN
01/06/2010 01:47:39 PM,10026,MANHATTAN
01/06/2010 02:16:52 PM,10024,MANHATTAN
01/06/2010 04:01:27 PM,10040,MANHATTAN
01/06/2010 04:20:12 PM,11436,QUEENS
01/06/2010 05:07:57 PM,11357,QUEENS
01/06/2010 05:42:34 PM,10460,BRONX
01/06/2010 05:57:33 PM,11235,BROOKLYN
01/06/2010 07:07:54 PM,11208,BROOKLYN
01/06/2010 07:19:16 PM,10305,STATEN ISLAND
01/06/2010 08:56:12 PM,11435,QUEENS
01/07/2010 12:07:33 AM,11435,QUEENS
01/07/2010 06:48:09 AM,10310,STATEN ISLAND
01/07/2010 09:55:51 AM,10023,MANHATTAN
01/07/2010 10:59:28 AM,10302,STATEN ISLAND
01/07/2010 12:15:14 PM,11201,BROOKLYN
01/07/2010 01:39:59 PM,10028,MANHATTAN
01/07/2010 01:52:55 PM,10457,BRONX
01/07/2010 01:53:16 PM,10016,MANHATTAN
01/07/2010 02:28:38 PM,11691,QUEENS
01/07/2010 03:08:06 PM,10023,MANHATTAN
01/07/2010 03:50:54 PM,11211,BROOKLYN
01/07/2010 05:16:47 PM,10460,BRONX
01/07/2010 05:18:20 PM,10012,MANHATTAN
01/07/2010 05:21:00 PM,10467,BRONX
01/07/2010 09:20:42 PM,10030,MANHATTAN
01/08/2010 08:39:18 AM,11205,BROOKLYN
01/08/2010 09:21:15 AM,10014,MANHATTAN
01/08/2010 10:12:34 AM,10463,BRONX
01/08/2010 12:19:43 PM,11211,BROOKLYN
01/08/2010 01:02:57 PM,10306,STATEN ISLAND
01/08/2010 01:06:07 PM,10306,STATEN ISLAND
01/08/2010 03:21:33 PM,11235,BROOKLYN
01/08/2010 03:52:06 PM,11238,BROOKLYN
01/08/2010 04:49:28 PM,10468,BRONX
01/08/2010 05:35:45 PM,10031,MANHATTAN
01/08/2010 07:01:47 PM,11211,BROOKLYN
01/08/2010 08:22:23 PM,10031,MANHATTAN
01/08/2010 10:38:59 PM,10031,MANHATTAN
01/09/2010 10:07:03 AM,11203,BROOKLYN
01/09/2010 10:20:05 AM,10014,MANHATTAN
01/09/2010 10:25:27 AM,11226,BROOKLYN
01/09/2010 11:13:35 AM,11207,BROOKLYN
01/09/2010 11:28:38 AM,10456,BRONX
01/09/2010 12:42:52 PM,11212,BROOKLYN
01/09/2010 01:29:44 PM,10128,MANHATTAN
01/09/2010 04:42:59 PM,10034,MANHATTAN
01/09/2010 04:59:26 PM,11216,BROOKLYN
01/09/2010 09:07:39 PM,10031,MANHATTAN
01/10/2010 10:48:34 AM,11207,BROOKLYN
01/10/2010 11:00:38 AM,11224,BROOKLYN
01/10/2010 11:01:35 AM,11225,BROOKLYN
01/10/2010 01:06:45 PM,11211,BROOKLYN
01/10/2010 02:40:20 PM,10468,BRONX
01/10/2010 04:46:39 PM,10032,MANHATTAN
01/10/2010 05:43:03 PM,10308,STATEN ISLAND
01/11/2010 08:06:06 AM,11434,QUEENS
01/11/2010 09:06:06 AM,11233,BROOKLYN
01/11/2010 09:22:28 AM,10035,MANHATTAN
01/11/2010 09:33:32 AM,11204,BROOKLYN
01/11/2010 09:33:52 AM,10306,STATEN ISLAND
01/11/2010 10:33:26 AM,11226,BROOKLYN
01/11/2010 11:04:46 AM,11216,BROOKLYN
01/11/2010 11:23:22 AM,11433,QUEENS
01/11/2010 11:58:34 AM,11362,QUEENS
01/11/2010 12:02:32 PM,11205,BROOKLYN
01/11/2010 12:32:23 PM,11203,BROOKLYN
01/11/2010 12:33:27 PM,,BROOKLYN
01/11/2010 12:41:54 PM,11215,BROOKLYN
01/11/2010 01:09:50 PM,10040,MANHATTAN
01/11/2010 01:17:59 PM,10027,MANHATTAN
01/11/2010 02:35:48 PM,11216,BROOKLYN
01/11/2010 02:46:57 PM,11207,BROOKLYN
01/11/2010 02:48:41 PM,10014,MANHATTAN
01/11/2010 04:47:52 PM,11205,BROOKLYN
01/11/2010 05:37:19 PM,10453,BRONX
01/11/2010 08:01:56 PM,11415,QUEENS
01/11/2010 08:55:58 PM,10453,BRONX
01/11/2010 08:58:25 PM,11434,QUEENS
01/11/2010 09:01:13 PM,11385,QUEENS
01/11/2010 09:42:02 PM,10456,BRONX
01/12/2010 12:28:29 AM,10458,BRONX
01/12/2010 08:21:48 AM,10031,MANHATTAN
01/12/2010 09:07:53 AM,11362,QUEENS
01/12/2010 10:04:16 AM,11203,BROOKLYN
01/12/2010 10:15:57 AM,11357,QUEENS
01/12/2010 11:23:04 AM,11373,QUEENS
01/12/2010 11:54:07 AM,10468,BRONX
01/12/2010 12:23:45 PM,11412,QUEENS
01/12/2010 01:21:28 PM,10027,MANHATTAN
01/12/2010 03:21:25 PM,11237,BROOKLYN
01/12/2010 03:56:48 PM,11203,BROOKLYN
01/12/2010 04:35:08 PM,10306,STATEN ISLAND
01/12/2010 05:39:08 PM,11203,BROOKLYN
01/12/2010 06:58:30 PM,10459,BRONX
01/12/2010 07:19:49 PM,10024,MANHATTAN
01/12/2010 08:12:50 PM,11234,BROOKLYN
01/13/2010 02:50:06 AM,10003,MANHATTAN
01/13/2010 06:26:19 AM,10456,BRONX
01/13/2010 07:56:01 AM,10027,MANHATTAN
01/13/2010 09:05:01 AM,11354,QUEENS
01/13/2010 09:28:22 AM,10452,BRONX
01/13/2010 09:39:55 AM,10452,BRONX
01/13/2010 10:43:37 AM,11216,BROOKLYN
01/13/2010 12:46:21 PM,10023,MANHATTAN
01/13/2010 12:56:08 PM,10029,MANHATTAN
01/13/2010 01:55:38 PM,11205,BROOKLYN
01/13/2010 02:33:01 PM,11203,BROOKLYN
01/13/2010 02:45:15 PM,10301,STATEN ISLAND
01/13/2010 03:19:39 PM,10468,BRONX
01/13/2010 03:29:31 PM,11226,BROOKLYN
01/13/2010 05:46:04 PM,10460,BRONX
01/13/2010 06:40:33 PM,10458,BRONX
01/13/2010 06:49:41 PM,11215,BROOKLYN
01/13/2010 07:28:05 PM,10001,MANHATTAN
01/13/2010 07:36:00 PM,10002,MANHATTAN
01/13/2010 07:39:40 PM,10453,BRONX
01/13/2010 08:50:40 PM,10468,BRONX
01/13/2010 08:58:02 PM,10033,MANHATTAN
01/13/2010 09:23:11 PM,10002,MANHATTAN
01/13/2010 10:12:55 PM,11217,BROOKLYN
01/14/2010 06:30:26 AM,10030,MANHATTAN
01/14/2010 08:30:52 AM,10029,MANHATTAN
01/14/2010 09:51:55 AM,11207,BROOKLYN
01/14/2010 10:26:06 AM,11385,QUEENS
01/14/2010 11:42:13 AM,10031,MANHATTAN
01/14/2010 11:44:08 AM,10456,BRONX
01/14/2010 12:00:48 PM,10310,STATEN ISLAND
01/14/2010 12:20:32 PM,11213,BROOKLYN
01/14/2010 02:42:18 PM,10455,BRONX
01/14/2010 03:24:00 PM,10065,MANHATTAN
01/14/2010 04:05:22 PM,10019,MANHATTAN
01/14/2010 04:16:07 PM,10007,MANHATTAN
01/14/2010 04:21:57 PM,11385,QUEENS
01/14/2010 04:22:08 PM,10302,STATEN ISLAND
01/14/2010 05:12:21 PM,11238,BROOKLYN
01/15/2010 08:23:52 AM,11104,QUEENS
01/15/2010 08:56:58 AM,10004,MANHATTAN
01/15/2010 08:57:13 AM,11237,BROOKLYN
01/15/2010 09:14:24 AM,10024,MANHATTAN
01/15/2010 09:53:41 AM,11354,QUEENS
01/15/2010 11:04:20 AM,11233,BROOKLYN
01/15/2010 12:01:33 PM,10023,MANHATTAN
01/15/2010 12:07:52 PM,11434,QUEENS
01/15/2010 12:20:53 PM,11213,BROOKLYN
01/15/2010 01:00:25 PM,10009,MANHATTAN
01/15/2010 02:00:06 PM,11203,BROOKLYN
01/15/2010 03:12:52 PM,11222,BROOKLYN
01/15/2010 05:55:19 PM,11212,BROOKLYN
01/15/2010 05:57:18 PM,11222,BROOKLYN
01/15/2010 06:41:04 PM,10312,STATEN ISLAND
01/15/2010 07:45:10 PM,11222,BROOKLYN
01/15/2010 10:05:46 PM,10025,MANHATTAN
01/15/2010 10:38:43 PM,11233,BROOKLYN
01/15/2010 11:03:32 PM,11106,QUEENS
01/16/2010 02:02:56 AM,10019,MANHATTAN
01/16/2010 10:29:00 AM,10011,MANHATTAN
01/16/2010 12:17:49 PM,10467,BRONX
01/16/2010 12:49:25 PM,11225,BROOKLYN
01/16/2010 02:25:42 PM,11211,BROOKLYN
01/16/2010 03:34:53 PM,11233,BROOKLYN
01/16/2010 04:11:03 PM,10012,MANHATTAN
01/16/2010 06:15:30 PM,11433,QUEENS
01/16/2010 06:38:36 PM,10016,MANHATTAN
01/16/2010 08:36:51 PM,10013,MANHATTAN
01/16/2010 10:27:42 PM,10027,MANHATTAN
01/16/2010 10:34:28 PM,10027,MANHATTAN
01/16/2010 11:45:43 PM,11213,BROOKLYN
01/17/2010 12:26:12 AM,10065,MANHATTAN
01/17/2010 12:38:20 AM,10065,MANHATTAN
01/17/2010 01:30:06 AM,11225,BROOKLYN
01/17/2010 09:47:08 AM,11433,QUEENS
01/17/2010 10:38:25 AM,11206,BROOKLYN
01/17/2010 04:23:44 PM,11375,QUEENS
01/17/2010 07:31:24 PM,11385,QUEENS
01/17/2010 08:23:00 PM,10467,BRONX
01/17/2010 10:12:32 PM,11432,QUEENS
01/18/2010 09:14:24 AM,11378,QUEENS
01/18/2010 10:03:04 AM,10459,BRONX
01/18/2010 10:09:21 AM,10314,STATEN ISLAND
01/18/2010 01:36:05 PM,10458,BRONX
01/18/2010 01:51:12 PM,11233,BROOKLYN
01/18/2010 03:10:04 PM,10456,BRONX
01/18/2010 03:10:36 PM,10468,BRONX
01/18/2010 03:54:42 PM,11208,BROOKLYN
01/18/2010 05:50:38 PM,11226,BROOKLYN
01/18/2010 06:15:08 PM,10004,MANHATTAN
01/18/2010 07:42:57 PM,10305,STATEN ISLAND
01/18/2010 08:12:46 PM,10308,STATEN ISLAND
01/18/2010 08:57:20 PM,10028,MANHATTAN
01/18/2010 09:24:45 PM,10305,STATEN ISLAND
01/18/2010 11:10:36 PM,10031,MANHATTAN
01/19/2010 12:34:51 AM,11373,QUEENS
01/19/2010 01:57:06 AM,11226,BROOKLYN
01/19/2010 08:03:45 AM,10312,STATEN ISLAND
01/19/2010 08:07:41 AM,10031,MANHATTAN
01/19/2010 09:09:10 AM,11208,BROOKLYN
01/19/2010 09:50:39 AM,11233,BROOKLYN
01/19/2010 09:59:28 AM,10453,BRONX
01/19/2010 10:02:33 AM,11385,QUEENS
01/19/2010 10:04:43 AM,11205,BROOKLYN
01/19/2010 10:56:55 AM,11211,BROOKLYN
01/19/2010 11:02:00 AM,10002,MANHATTAN
01/19/2010 12:04:21 PM,10128,MANHATTAN
01/19/2010 12:23:37 PM,11232,BROOKLYN
01/19/2010 12:30:14 PM,11433,QUEENS
01/19/2010 12:40:23 PM,11365,QUEENS
01/19/2010 01:10:39 PM,10469,BRONX
01/19/2010 01:11:46 PM,11426,QUEENS
01/19/2010 01:17:45 PM,10002,MANHATTAN
01/19/2010 01:49:43 PM,11385,QUEENS
01/19/2010 02:02:28 PM,10463,BRONX
01/19/2010 02:12:50 PM,11215,BROOKLYN
01/19/2010 02:17:48 PM,10453,BRONX
01/19/2010 02:46:28 PM,10452,BRONX
01/19/2010 02:55:15 PM,11208,BROOKLYN
01/19/2010 03:24:46 PM,11691,QUEENS
01/19/2010 03:56:26 PM,11433,QUEENS
01/19/2010 04:46:23 PM,10305,STATEN ISLAND
01/19/2010 04:49:50 PM,11372,QUEENS
01/19/2010 05:07:31 PM,10305,STATEN ISLAND
01/19/2010 05:15:05 PM,10305,STATEN ISLAND
01/19/2010 06:12:57 PM,10029,MANHATTAN
01/19/2010 06:31:14 PM,10452,BRONX
01/19/2010 06:56:28 PM,10002,MANHATTAN
01/19/2010 06:57:02 PM,10014,MANHATTAN
01/19/2010 07:13:47 PM,11372,QUEENS
01/20/2010 07:49:05 AM,11225,BROOKLYN
01/20/2010 09:36:53 AM,11434,QUEENS
01/20/2010 09:50:44 AM,10467,BRONX
01/20/2010 11:58:10 AM,11217,BROOKLYN
01/20/2010 01:14:12 PM,10001,MANHATTAN
01/20/2010 02:45:05 PM,11362,QUEENS
01/20/2010 03:20:19 PM,11420,QUEENS
01/20/2010 06:57:37 PM,10453,BRONX
01/20/2010 07:03:06 PM,10011,MANHATTAN
01/20/2010 07:33:47 PM,10025,MANHATTAN
01/20/2010 09:55:58 PM,11385,QUEENS
01/20/2010 10:55:55 PM,10026,MANHATTAN
01/21/2010 06:16:31 AM,10458,BRONX
01/21/2010 08:01:18 AM,10026,MANHATTAN
01/21/2010 08:13:17 AM,11211,BROOKLYN
01/21/2010 09:50:48 AM,10457,BRONX
01/21/2010 09:54:36 AM,11433,QUEENS
01/21/2010 09:57:28 AM,11238,BROOKLYN
01/21/2010 11:03:52 AM,10457,BRONX
01/21/2010 11:09:17 AM,10472,BRONX
01/21/2010 11:36:39 AM,10027,MANHATTAN
01/21/2010 11:41:06 AM,10025,MANHATTAN
01/21/2010 11:57:28 AM,10025,MANHATTAN
01/21/2010 12:14:35 PM,10019,MANHATTAN
01/21/2010 12:18:07 PM,10310,STATEN ISLAND
01/21/2010 12:37:03 PM,11206,BROOKLYN
01/21/2010 12:42:00 PM,10459,BRONX
01/21/2010 01:27:58 PM,11223,BROOKLYN
01/21/2010 01:43:46 PM,11221,BROOKLYN
01/21/2010 01:48:54 PM,11419,QUEENS
01/21/2010 02:18:31 PM,10010,MANHATTAN
01/21/2010 02:27:43 PM,10075,MANHATTAN
01/21/2010 02:58:39 PM,11204,BROOKLYN
01/21/2010 03:45:06 PM,11234,BROOKLYN
01/21/2010 03:46:49 PM,10468,BRONX
01/21/2010 04:17:54 PM,10457,BRONX
01/21/2010 04:28:32 PM,11215,BROOKLYN
01/21/2010 04:37:12 PM,10466,BRONX
01/21/2010 04:40:41 PM,10310,STATEN ISLAND
01/21/2010 06:27:56 PM,10016,MANHATTAN
01/21/2010 07:32:44 PM,11368,QUEENS
01/21/2010 10:05:25 PM,10029,MANHATTAN
01/21/2010 11:09:35 PM,10019,MANHATTAN
01/21/2010 11:34:37 PM,10023,MANHATTAN
01/22/2010 01:24:01 AM,11238,BROOKLYN
01/22/2010 02:12:52 AM,11238,BROOKLYN
01/22/2010 02:25:23 AM,10460,BRONX
01/22/2010 07:11:56 AM,10032,MANHATTAN
01/22/2010 09:11:29 AM,11203,BROOKLYN
01/22/2010 09:24:13 AM,10025,MANHATTAN
01/22/2010 09:35:18 AM,11201,BROOKLYN
01/22/2010 09:38:21 AM,10025,MANHATTAN
01/22/2010 09:39:31 AM,11354,QUEENS
01/22/2010 09:59:21 AM,10024,MANHATTAN
01/22/2010 12:23:42 PM,10009,MANHATTAN
01/22/2010 12:36:05 PM,10025,MANHATTAN
01/22/2010 12:49:38 PM,10457,BRONX
01/22/2010 01:05:28 PM,11211,BROOKLYN
01/22/2010 02:38:15 PM,10032,MANHATTAN
01/22/2010 02:55:49 PM,10030,MANHATTAN
01/22/2010 03:50:44 PM,11217,BROOKLYN
01/22/2010 03:59:13 PM,11238,BROOKLYN
01/22/2010 04:07:40 PM,11211,BROOKLYN
01/22/2010 11:53:53 PM,10025,MANHATTAN
01/23/2010 09:39:30 AM,11217,BROOKLYN
01/23/2010 10:29:32 AM,10458,BRONX
01/23/2010 10:56:23 AM,10025,MANHATTAN
01/23/2010 11:56:44 AM,11377,QUEENS
01/23/2010 03:11:25 PM,10003,MANHATTAN
01/23/2010 03:24:07 PM,10031,MANHATTAN
01/23/2010 04:17:23 PM,11238,BROOKLYN
01/23/2010 07:27:12 PM,11214,BROOKLYN
01/23/2010 08:26:26 PM,11218,BROOKLYN
01/24/2010 11:58:16 AM,10031,MANHATTAN
01/24/2010 02:01:26 PM,10303,STATEN ISLAND
01/24/2010 02:40:01 PM,10455,BRONX
01/24/2010 02:59:30 PM,11237,BROOKLYN
01/24/2010 04:00:16 PM,11365,QUEENS
01/24/2010 04:37:05 PM,10453,BRONX
01/24/2010 04:43:41 PM,10463,BRONX
01/24/2010 05:03:10 PM,10019,MANHATTAN
01/24/2010 05:14:59 PM,10032,MANHATTAN
01/24/2010 06:03:03 PM,11208,BROOKLYN
01/24/2010 08:26:02 PM,11412,QUEENS
01/24/2010 10:47:01 PM,10031,MANHATTAN
01/25/2010 12:09:33 AM,11203,BROOKLYN
01/25/2010 07:31:08 AM,11225,BROOKLYN
01/25/2010 07:44:11 AM,11230,BROOKLYN
01/25/2010 08:32:29 AM,11233,BROOKLYN
01/25/2010 10:03:40 AM,11206,BROOKLYN
01/25/2010 10:44:23 AM,11213,BROOKLYN
01/25/2010 11:13:31 AM,10455,BRONX
01/25/2010 11:20:32 AM,11226,BROOKLYN
01/25/2010 11:44:04 AM,11219,BROOKLYN
01/25/2010 12:10:55 PM,10040,MANHATTAN
01/25/2010 12:49:12 PM,10462,BRONX
01/25/2010 01:17:23 PM,10029,MANHATTAN
01/25/2010 01:54:59 PM,11235,BROOKLYN
01/25/2010 02:00:21 PM,10472,BRONX
01/25/2010 02:18:38 PM,11103,QUEENS
01/25/2010 04:30:38 PM,11236,BROOKLYN
01/25/2010 04:33:39 PM,11373,QUEENS
01/25/2010 06:19:45 PM,10457,BRONX
01/25/2010 06:23:59 PM,11232,BROOKLYN
01/25/2010 06:48:13 PM,10016,MANHATTAN
01/25/2010 07:31:12 PM,11224,BROOKLYN
01/25/2010 08:06:58 PM,10018,MANHATTAN
01/26/2010 12:56:52 AM,10303,STATEN ISLAND
01/26/2010 01:31:27 AM,10462,BRONX
01/26/2010 04:42:24 AM,11370,QUEENS
01/26/2010 04:56:57 AM,10453,BRONX
01/26/2010 07:14:54 AM,11373,QUEENS
01/26/2010 08:37:32 AM,10009,MANHATTAN
01/26/2010 08:43:37 AM,10458,BRONX
01/26/2010 08:53:09 AM,11222,BROOKLYN
01/26/2010 09:01:25 AM,10305,STATEN ISLAND
01/26/2010 09:20:07 AM,10304,STATEN ISLAND
01/26/2010 09:24:37 AM,10027,MANHATTAN
01/26/2010 09:29:35 AM,10456,BRONX
01/26/2010 09:32:33 AM,11203,BROOKLYN
01/26/2010 09:39:05 AM,10466,BRONX
01/26/2010 09:54:33 AM,11206,BROOKLYN
01/26/2010 10:13:36 AM,11365,QUEENS
01/26/2010 10:23:00 AM,11217,BROOKLYN
01/26/2010 11:09:42 AM,11204,BROOKLYN
01/26/2010 11:41:47 AM,11222,BROOKLYN
01/26/2010 11:45:09 AM,10473,BRONX
01/26/2010 12:39:46 PM,10040,MANHATTAN
01/26/2010 01:09:53 PM,11225,BROOKLYN
01/26/2010 01:29:43 PM,11235,BROOKLYN
01/26/2010 01:35:35 PM,11370,QUEENS
01/26/2010 01:35:56 PM,10029,MANHATTAN
01/26/2010 02:14:38 PM,11206,BROOKLYN
01/26/2010 02:42:59 PM,10037,MANHATTAN
01/26/2010 02:56:47 PM,10462,BRONX
01/26/2010 03:20:30 PM,11238,BROOKLYN
01/26/2010 03:37:14 PM,10303,STATEN ISLAND
01/26/2010 03:37:41 PM,10456,BRONX
01/26/2010 03:59:49 PM,10460,BRONX
01/26/2010 04:09:49 PM,10010,MANHATTAN
01/26/2010 06:14:45 PM,10040,MANHATTAN
01/26/2010 06:46:07 PM,10453,BRONX
01/26/2010 06:51:53 PM,11208,BROOKLYN
01/26/2010 06:55:57 PM,11235,BROOKLYN
01/26/2010 09:14:08 PM,10467,BRONX
01/26/2010 09:53:04 PM,11234,BROOKLYN
01/26/2010 11:04:08 PM,11206,BROOKLYN
01/27/2010 12:22:23 AM,10455,BRONX
01/27/2010 12:27:33 AM,10024,MANHATTAN
01/27/2010 12:40:47 AM,10460,BRONX
01/27/2010 08:23:48 AM,10023,MANHATTAN
01/27/2010 08:31:47 AM,10009,MANHATTAN
01/27/2010 09:32:19 AM,11213,BROOKLYN
01/27/2010 11:19:11 AM,10032,MANHATTAN
01/27/2010 11:46:18 AM,10452,BRONX
01/27/2010 11:55:06 AM,10458,BRONX
01/27/2010 12:59:22 PM,10457,BRONX
01/27/2010 01:24:46 PM,11221,BROOKLYN
01/27/2010 02:09:20 PM,10458,BRONX
01/27/2010 03:22:50 PM,10310,STATEN ISLAND
01/27/2010 04:25:02 PM,11237,BROOKLYN
01/27/2010 04:37:41 PM,10452,BRONX
01/27/2010 05:13:52 PM,10471,BRONX
01/27/2010 05:16:40 PM,11369,QUEENS
01/27/2010 05:37:39 PM,10025,MANHATTAN
01/27/2010 07:43:54 PM,11221,BROOKLYN
01/27/2010 07:46:45 PM,10452,BRONX
01/27/2010 08:12:37 PM,11214,BROOKLYN
01/27/2010 08:57:42 PM,10466,BRONX
01/28/2010 12:22:07 AM,10452,BRONX
01/28/2010 03:05:48 AM,10465,BRONX
01/28/2010 11:01:17 AM,11422,QUEENS
01/28/2010 12:37:41 PM,10472,BRONX
01/28/2010 12:37:57 PM,10467,BRONX
01/28/2010 02:05:34 PM,11211,BROOKLYN
01/28/2010 02:10:26 PM,10011,MANHATTAN
01/28/2010 02:12:40 PM,10453,BRONX
01/28/2010 03:21:25 PM,11238,BROOKLYN
01/28/2010 03:32:04 PM,11101,QUEENS
01/28/2010 04:03:33 PM,11233,BROOKLYN
01/28/2010 04:28:05 PM,10471,BRONX
01/28/2010 04:48:13 PM,10304,STATEN ISLAND
01/28/2010 05:02:12 PM,10032,MANHATTAN
01/28/2010 07:43:01 PM,10472,BRONX
01/28/2010 08:07:58 PM,10472,BRONX
01/28/2010 08:49:26 PM,11216,BROOKLYN
01/28/2010 09:01:56 PM,10001,MANHATTAN
01/28/2010 09:28:49 PM,11232,BROOKLYN
01/28/2010 10:31:36 PM,11230,BROOKLYN
01/29/2010 12:03:33 AM,10467,BRONX
01/29/2010 07:35:39 AM,10453,BRONX
01/29/2010 09:14:17 AM,10467,BRONX
01/29/2010 10:56:17 AM,10457,BRONX
01/29/2010 12:08:58 PM,11356,QUEENS
01/29/2010 12:27:07 PM,11210,BROOKLYN
01/29/2010 12:35:04 PM,11421,QUEENS
01/29/2010 01:26:05 PM,11235,BROOKLYN
01/29/2010 01:40:31 PM,10456,BRONX
01/29/2010 02:13:48 PM,10457,BRONX
01/29/2010 03:35:05 PM,11228,BROOKLYN
01/29/2010 03:43:09 PM,11429,QUEENS
01/29/2010 04:52:26 PM,11222,BROOKLYN
01/29/2010 05:08:14 PM,11208,BROOKLYN
01/29/2010 07:39:54 PM,10027,MANHATTAN
01/29/2010 07:40:13 PM,10307,STATEN ISLAND
01/29/2010 10:03:03 PM,10032,MANHATTAN
01/30/2010 08:03:53 AM,10458,BRONX
01/30/2010 08:23:10 AM,11212,BROOKLYN
01/30/2010 10:04:55 AM,11207,BROOKLYN
01/30/2010 10:27:44 AM,10314,STATEN ISLAND
01/30/2010 10:32:01 AM,10306,STATEN ISLAND
01/30/2010 11:04:03 AM,11419,QUEENS
01/30/2010 11:15:28 AM,10455,BRONX
01/30/2010 12:51:57 PM,10012,MANHATTAN
01/30/2010 01:00:49 PM,10458,BRONX
01/30/2010 02:20:42 PM,10472,BRONX
01/30/2010 05:11:55 PM,11432,QUEENS
01/30/2010 05:28:53 PM,11237,BROOKLYN
01/30/2010 06:10:58 PM,11208,BROOKLYN
01/30/2010 09:15:55 PM,10457,BRONX
01/30/2010 09:22:36 PM,11102,QUEENS
01/31/2010 11:49:24 AM,11219,BROOKLYN
01/31/2010 01:11:23 PM,11224,BROOKLYN
01/31/2010 02:23:38 PM,10457,BRONX
01/31/2010 02:59:07 PM,11225,BROOKLYN
01/31/2010 06:16:52 PM,10011,MANHATTAN
01/31/2010 06:50:06 PM,10452,BRONX
01/31/2010 08:11:31 PM,11215,BROOKLYN
01/31/2010 10:26:07 PM,10460,BRONX
02/01/2010 07:15:30 AM,10453,BRONX
02/01/2010 09:44:56 AM,11203,BROOKLYN
02/01/2010 09:45:43 AM,11207,BROOKLYN
02/01/2010 09:51:00 AM,11372,QUEENS
02/01/2010 09:52:46 AM,10457,BRONX
02/01/2010 10:10:06 AM,11237,BROOKLYN
02/01/2010 10:21:00 AM,11233,BROOKLYN
02/01/2010 10:39:12 AM,10030,MANHATTAN
02/01/2010 10:51:37 AM,10030,MANHATTAN
02/01/2010 11:07:11 AM,11232,BROOKLYN
02/01/2010 11:44:42 AM,10019,MANHATTAN
02/01/2010 11:52:02 AM,10030,MANHATTAN
02/01/2010 12:03:34 PM,10455,BRONX
02/01/2010 12:29:13 PM,10458,BRONX
02/01/2010 12:48:33 PM,10472,BRONX
02/01/2010 03:05:26 PM,10456,BRONX
02/01/2010 03:11:38 PM,11203,BROOKLYN
02/01/2010 04:30:05 PM,11236,BROOKLYN
02/01/2010 06:44:22 PM,11232,BROOKLYN
02/01/2010 07:37:06 PM,11233,BROOKLYN
02/02/2010 08:00:49 AM,10468,BRONX
02/02/2010 08:37:00 AM,11216,BROOKLYN
02/02/2010 09:10:11 AM,11413,QUEENS
02/02/2010 10:15:36 AM,10456,BRONX
02/02/2010 12:02:10 PM,10456,BRONX
02/02/2010 12:38:49 PM,10026,MANHATTAN
02/02/2010 12:39:55 PM,10460,BRONX
02/02/2010 12:43:38 PM,10458,BRONX
02/02/2010 12:46:09 PM,,MANHATTAN
02/02/2010 01:14:56 PM,10040,MANHATTAN
02/02/2010 02:15:50 PM,10453,BRONX
02/02/2010 02:32:06 PM,11420,QUEENS
02/02/2010 02:48:18 PM,11378,QUEENS
02/02/2010 05:23:02 PM,10472,BRONX
02/02/2010 07:51:42 PM,11219,BROOKLYN
02/02/2010 08:13:25 PM,10031,MANHATTAN
02/02/2010 09:34:15 PM,10456,BRONX
02/02/2010 10:05:01 PM,11207,BROOKLYN
02/03/2010 06:37:00 AM,11205,BROOKLYN
02/03/2010 08:05:18 AM,10456,BRONX
02/03/2010 09:21:57 AM,11434,QUEENS
02/03/2010 09:51:37 AM,10456,BRONX
02/03/2010 10:40:42 AM,11207,BROOKLYN
02/03/2010 11:30:55 AM,11436,QUEENS
02/03/2010 12:09:58 PM,11236,BROOKLYN
02/03/2010 12:30:49 PM,10460,BRONX
02/03/2010 03:17:37 PM,10458,BRONX
02/03/2010 04:39:45 PM,11225,BROOKLYN
02/03/2010 07:29:47 PM,,BROOKLYN
02/03/2010 07:52:37 PM,11420,QUEENS
02/03/2010 09:44:48 PM,10031,MANHATTAN
02/03/2010 09:46:43 PM,10031,MANHATTAN
02/03/2010 11:14:49 PM,10003,MANHATTAN
02/04/2010 12:31:06 AM,11217,BROOKLYN
02/04/2010 05:45:58 AM,10455,BRONX
02/04/2010 06:14:15 AM,10452,BRONX
